"id","recidivate","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_degree","charge_name"
4941,0,3,0,26,0,0,1,0,"Other"
853,0,2,0,50,0,0,3,0,"Battery"
5763,0,3,0,30,0,0,0,1,"Battery"
4506,0,2,0,34,3,0,8,1,"arrest case no charge"
405,1,1,0,27,0,0,0,1,"Grand Theft"
6503,1,3,0,37,0,0,1,1,"Possession of Cannabis/Marijuana"
3761,1,2,0,42,0,0,7,1,"Battery"
7756,1,6,0,25,0,0,3,1,"Grand Theft"
3507,0,3,0,60,0,0,0,1,"Other"
10911,0,1,0,39,0,0,5,0,"Battery"
7101,0,1,1,24,0,0,0,1,"Other"
2951,0,2,0,25,0,0,0,1,"Forgery"
1186,1,1,0,24,0,0,1,0,"Battery"
5278,1,1,0,21,0,0,0,1,"Other"
8944,0,2,0,41,0,0,0,1,"arrest case no charge"
1471,1,1,0,22,0,0,2,0,"Battery"
7312,1,1,0,25,0,1,6,1,"Forgery"
3008,1,1,0,31,0,0,1,0,"Driving Under the Influence"
789,0,2,0,33,0,0,2,0,"Battery"
2817,0,1,0,27,0,0,1,1,"arrest case no charge"
5094,0,2,1,24,0,0,0,0,"Other"
9254,0,2,0,33,0,0,3,1,"Driving with a Revoked License"
5337,1,2,0,56,0,0,3,0,"Battery"
10088,0,2,1,28,0,0,1,1,"Grand Theft"
9609,1,3,1,32,0,0,8,0,"Other"
10209,0,1,0,38,0,0,8,1,"arrest case no charge"
7423,1,2,0,52,0,0,0,1,"Possession of Cocaine"
6065,0,2,0,57,0,0,19,1,"Possession of Cocaine"
3980,1,2,0,34,0,0,0,0,"Battery"
6944,0,1,1,44,0,0,0,0,"Battery"
293,1,2,0,23,0,0,0,1,"Possession of Cannabis/Marijuana"
9786,1,2,0,26,0,0,7,1,"Grand Theft"
10168,0,1,0,49,0,0,1,0,"Battery"
4641,0,1,1,35,0,0,1,0,"Battery"
521,1,3,1,32,0,0,1,1,"Possession of Cocaine"
6219,0,2,0,36,0,0,4,0,"arrest case no charge"
239,0,3,0,29,0,0,1,1,"Grand Theft"
5851,1,1,0,34,0,0,16,1,"Battery"
6921,0,2,0,42,0,0,1,1,"arrest case no charge"
10586,1,2,0,47,0,0,3,0,"Other"
7685,0,6,1,34,0,0,0,0,"Battery"
9826,1,2,0,29,0,1,3,1,"arrest case no charge"
4588,1,2,0,24,0,0,2,1,"Other"
8731,1,1,0,39,0,0,0,1,"Driving Under the Influence"
9613,1,1,0,53,0,0,9,1,"Grand Theft"
3604,0,6,0,53,0,0,1,1,"arrest case no charge"
10335,0,6,1,45,0,0,1,1,"arrest case no charge"
6281,0,1,0,27,0,0,5,1,"Grand Theft"
3426,1,2,0,25,0,1,21,1,"arrest case no charge"
8133,1,2,0,43,0,0,1,1,"Battery"
3198,0,6,0,21,0,0,0,1,"Other"
5695,0,1,1,65,0,0,0,0,"Driving Under the Influence"
8140,1,2,0,31,3,0,16,1,"Driving with a Revoked License"
10315,1,2,0,44,0,0,0,1,"Battery"
504,1,6,0,30,0,0,1,1,"arrest case no charge"
3865,0,2,0,21,0,0,0,0,"Battery"
8263,0,2,0,61,0,0,9,1,"arrest case no charge"
2621,1,1,0,31,0,0,1,1,"Grand Theft"
3038,0,1,1,64,0,0,7,0,"Other"
1377,1,2,0,39,0,0,6,0,"Other"
10086,1,1,1,44,0,0,3,1,"Possession of a Controlled Substance"
2349,0,2,0,45,0,0,3,1,"Burglary"
6888,0,2,1,36,0,0,0,0,"arrest case no charge"
6489,1,2,0,25,0,0,1,1,"Grand Theft"
6585,1,2,0,29,1,0,3,1,"Burglary"
5412,1,1,0,43,0,0,8,1,"Other"
3218,0,6,0,26,0,0,0,0,"Battery"
10946,0,2,0,27,0,0,1,0,"Driving Under the Influence"
7449,1,2,0,36,0,0,13,1,"arrest case no charge"
4590,1,3,0,37,0,0,3,0,"Battery"
5842,1,2,0,29,0,0,16,1,"Other"
5186,0,2,0,54,0,0,11,1,"arrest case no charge"
2775,1,1,0,32,0,0,9,0,"Other"
8854,0,2,0,35,0,0,4,1,"arrest case no charge"
3673,0,6,0,33,0,0,0,1,"Other"
10136,1,2,0,34,0,0,2,1,"Other"
3030,0,2,0,37,0,0,12,1,"arrest case no charge"
5003,1,2,0,25,0,1,4,1,"arrest case no charge"
8674,0,2,0,32,0,0,0,0,"Battery"
624,0,2,1,22,0,0,0,1,"Other"
9773,1,2,0,22,0,0,3,1,"Burglary"
7327,0,2,0,39,0,0,0,0,"Assault"
1945,0,2,0,28,0,0,0,1,"Other"
9351,0,2,0,54,0,0,21,1,"Possession of Cocaine"
10381,1,2,1,24,0,0,1,1,"Other"
8369,0,1,0,47,0,0,5,0,"Driving Under the Influence"
3413,1,1,0,30,0,0,0,1,"Driving Under the Influence"
6646,1,2,0,28,0,0,0,0,"Driving with a Suspended License"
6717,0,1,1,26,0,0,1,1,"Possession of Cocaine"
9915,0,3,0,39,0,0,3,0,"Battery"
8741,1,1,1,30,0,0,0,1,"Grand Theft"
4387,1,2,0,28,0,1,6,1,"Grand Theft"
1852,1,2,0,28,0,0,7,1,"Assault with a Deadly Weapon"
4928,0,6,0,25,0,0,1,1,"Possession of Cocaine"
9536,1,2,1,37,0,0,23,0,"Battery"
9375,1,2,1,26,0,0,5,1,"Forgery"
6337,0,2,0,51,0,0,14,1,"arrest case no charge"
5654,0,2,0,42,0,0,0,1,"Battery"
10876,0,2,0,56,0,0,0,0,"Battery"
6602,1,1,0,29,0,0,1,1,"Burglary"
1092,0,3,0,24,0,0,1,1,"Burglary"
623,0,1,0,56,0,0,0,0,"Battery"
883,1,1,0,28,0,0,8,1,"arrest case no charge"
1877,1,2,0,24,0,0,2,0,"arrest case no charge"
8664,1,3,0,21,0,0,2,1,"Forgery"
2721,1,6,0,25,20,0,24,1,"arrest case no charge"
817,0,6,0,37,0,0,1,1,"Forgery"
899,0,2,0,25,0,0,0,0,"Other"
5301,1,2,0,27,0,0,0,1,"arrest case no charge"
5731,1,1,0,27,0,0,13,1,"arrest case no charge"
10559,0,2,0,27,0,0,4,0,"Battery"
2152,0,2,1,42,0,0,2,1,"Burglary"
2321,1,2,0,33,0,0,7,0,"Other"
8752,0,1,0,29,0,0,1,1,"Other"
5189,0,1,1,39,0,0,1,1,"Possession of Cocaine"
6101,0,1,0,27,0,0,0,0,"Battery"
4595,1,2,0,29,0,0,5,1,"Possession of Cannabis/Marijuana"
712,0,2,0,54,0,0,2,0,"Battery"
10091,1,2,0,28,1,0,5,1,"arrest case no charge"
6165,1,1,0,34,0,0,5,0,"Theft"
236,0,3,0,63,0,0,1,1,"arrest case no charge"
4104,1,2,0,55,0,0,0,1,"Possession of Cannabis/Marijuana"
8959,1,6,0,33,0,1,7,1,"Other"
9667,1,1,0,22,0,0,1,1,"Burglary"
7032,0,1,1,58,0,0,1,0,"Driving Under the Influence"
1491,0,2,1,30,0,0,3,1,"Other"
2103,1,2,0,28,0,0,2,1,"Other"
6967,0,1,0,20,0,0,0,0,"Battery"
4510,0,1,0,54,0,0,2,0,"Battery"
2326,0,2,0,32,0,0,12,1,"Possession of Cocaine"
10143,0,2,0,26,0,0,13,0,"Other"
6693,0,1,0,25,0,0,0,0,"Driving Under the Influence"
9548,0,1,1,52,0,0,6,1,"arrest case no charge"
9293,1,2,0,29,0,0,10,1,"Driving with a Revoked License"
10403,1,1,1,30,0,0,5,1,"Other"
10519,1,2,0,36,0,0,2,0,"Battery"
8830,1,2,0,21,0,0,1,1,"Grand Theft"
13,1,1,0,21,0,0,1,1,"Other"
9303,0,2,0,30,0,0,0,0,"Driving with a Suspended License"
7444,0,2,0,24,0,0,1,1,"Grand Theft"
6929,0,1,0,39,0,0,0,1,"Assault with a Deadly Weapon"
6382,0,2,0,28,0,0,2,1,"arrest case no charge"
6332,1,2,0,51,0,0,0,1,"Possession of Cocaine"
5322,0,1,0,50,0,0,0,1,"Other"
7123,1,2,0,27,0,0,0,0,"Battery"
4647,0,1,0,21,0,0,1,0,"Other"
1590,1,2,0,43,0,0,0,0,"Battery"
9417,1,1,0,39,0,0,2,1,"arrest case no charge"
9710,1,2,0,27,0,0,8,1,"Battery"
8652,0,2,0,30,0,0,1,1,"Other"
7654,0,2,0,41,0,0,1,1,"Grand Theft"
30,1,3,0,24,0,0,1,1,"Other"
7722,1,2,1,23,0,0,3,1,"Grand Theft"
8260,1,3,0,37,0,0,6,1,"arrest case no charge"
5161,0,2,1,26,0,0,2,1,"arrest case no charge"
10004,0,2,0,27,0,0,5,0,"Driving with a Suspended License"
7683,1,2,1,24,0,0,2,1,"Assault with a Deadly Weapon"
1346,0,2,0,32,0,0,4,1,"arrest case no charge"
6701,0,2,0,23,0,0,1,1,"Other"
5875,1,2,0,22,0,0,0,0,"Battery"
3655,0,2,0,55,0,0,1,1,"Possession of Cocaine"
7993,1,1,1,40,0,0,3,1,"arrest case no charge"
4504,1,2,0,18,3,0,2,1,"arrest case no charge"
8469,1,2,0,29,0,1,4,1,"Grand Theft"
8423,0,2,0,27,0,0,0,1,"Other"
3724,0,3,0,38,0,0,1,0,"Driving Under the Influence"
10651,0,1,0,23,0,0,0,0,"Battery"
6453,1,2,0,39,0,1,13,1,"Possession of Cocaine"
2807,1,3,0,24,0,0,11,1,"Other"
1341,1,5,0,38,0,0,25,0,"Assault"
6394,0,2,0,47,0,0,1,1,"arrest case no charge"
1759,1,1,0,41,0,0,17,0,"Driving with a Suspended License"
7218,0,2,0,31,0,0,0,0,"Possession of Cannabis/Marijuana"
2852,0,2,0,25,0,0,0,1,"Battery"
377,1,1,1,24,0,0,1,0,"Battery"
51,0,1,0,26,0,0,6,0,"Other"
3591,0,3,0,27,0,0,2,1,"Other"
3422,1,1,0,35,0,0,0,1,"Possession of Cocaine"
3027,1,2,0,46,0,0,5,1,"Grand Theft"
1097,0,1,0,41,0,0,2,0,"Driving Under the Influence"
5259,1,3,0,50,0,0,9,0,"Battery"
8989,1,2,0,22,0,0,1,0,"Other"
3337,1,2,0,32,0,0,14,1,"Driving with a Suspended License"
2240,1,2,0,25,0,0,5,1,"Other"
1131,1,2,0,21,0,0,0,1,"Other"
653,1,1,0,24,0,1,3,1,"Other"
2864,1,2,0,35,0,0,7,1,"Other"
9837,0,1,0,23,0,0,1,1,"Other"
2876,1,2,1,23,0,0,4,0,"arrest case no charge"
2610,0,2,0,51,0,0,1,1,"arrest case no charge"
9055,1,3,1,21,0,0,0,0,"Battery"
3191,0,2,0,37,0,0,4,1,"arrest case no charge"
2863,1,6,0,21,0,2,3,1,"Grand Theft"
9308,1,1,1,50,0,0,3,1,"Possession of Cocaine"
7574,0,1,1,50,0,0,1,0,"Driving Under the Influence"
6759,1,2,0,30,4,0,12,1,"Possession of Cocaine"
7963,0,3,0,33,0,0,0,0,"Battery"
7729,0,3,0,39,0,0,0,1,"arrest case no charge"
689,0,2,1,51,0,0,16,1,"Possession of Cocaine"
4169,0,1,0,35,0,0,2,0,"Battery"
6900,1,2,0,30,0,0,1,1,"Burglary"
10025,1,2,0,22,0,0,0,1,"Other"
4525,1,3,0,29,0,0,0,1,"Other"
7469,1,2,0,31,0,0,4,1,"arrest case no charge"
2536,0,2,0,57,0,0,27,0,"arrest case no charge"
9266,0,2,1,29,0,0,0,1,"Possession of Cocaine"
502,0,2,0,24,0,0,0,1,"Grand Theft"
4328,1,2,0,23,0,0,0,1,"Grand Theft"
2667,0,1,0,24,0,0,0,1,"Possession of a Controlled Substance"
7605,1,2,0,49,0,0,1,0,"Battery"
7620,0,2,0,54,0,0,1,1,"arrest case no charge"
5627,1,2,0,35,0,0,6,1,"Forgery"
5295,1,2,0,25,0,0,1,1,"arrest case no charge"
10869,1,2,0,47,0,0,4,1,"Possession of Cocaine"
8897,0,2,0,32,0,0,0,1,"Other"
3302,1,1,1,25,0,0,2,1,"arrest case no charge"
8590,0,3,1,26,0,0,0,0,"Battery"
7,0,6,0,44,0,0,0,0,"Battery"
4078,1,3,0,47,0,0,0,0,"Other"
9853,1,1,0,46,0,0,11,1,"arrest case no charge"
5050,0,2,0,21,0,0,0,0,"Battery"
9689,0,2,0,26,0,0,4,0,"Other"
9541,1,2,0,25,0,0,1,1,"Other"
6771,0,2,0,53,0,0,4,1,"Possession of Cocaine"
6391,1,2,0,24,0,0,2,0,"Other"
5672,0,6,0,37,0,0,0,0,"Battery"
298,1,6,0,36,0,0,2,0,"Battery"
5988,0,1,1,23,0,0,0,0,"Battery"
4422,0,2,0,29,0,0,0,1,"Driving with a Revoked License"
574,0,1,0,24,0,0,1,0,"Other"
5064,1,1,0,28,0,0,2,1,"arrest case no charge"
8007,0,2,0,25,0,0,2,1,"Other"
9257,0,2,0,28,0,0,0,1,"Forgery"
6498,0,1,1,27,0,0,3,1,"Possession of a Controlled Substance"
8068,0,1,0,32,0,0,6,1,"Driving with a Revoked License"
3042,0,2,1,40,0,0,4,0,"arrest case no charge"
5727,0,2,0,40,0,0,21,1,"Battery"
4681,1,2,0,21,0,0,1,1,"Grand Theft"
986,1,1,0,29,0,0,3,1,"Other"
1086,0,2,0,22,0,0,1,1,"arrest case no charge"
4784,0,2,0,40,1,0,15,1,"arrest case no charge"
6414,0,3,0,31,0,0,4,1,"Assault"
580,0,1,0,21,0,0,3,0,"arrest case no charge"
6672,1,2,0,22,0,0,1,1,"Other"
9049,0,2,0,39,0,0,0,0,"Driving Under the Influence"
7299,1,2,0,26,1,2,9,1,"Other"
2676,1,1,0,32,0,0,2,1,"Other"
10327,0,1,0,23,0,0,0,0,"Battery"
8226,1,1,0,39,0,0,3,1,"Driving with a Revoked License"
10623,1,6,0,59,0,0,20,1,"Theft"
1796,1,2,0,21,0,0,0,1,"Burglary"
7607,0,2,1,23,0,0,1,1,"Other"
9441,1,2,0,33,0,0,5,0,"Battery"
1486,0,3,0,25,0,0,0,1,"Burglary"
10594,0,3,1,32,0,0,1,1,"arrest case no charge"
8185,1,2,0,64,0,0,8,0,"arrest case no charge"
4817,1,2,0,29,0,1,2,0,"Battery"
5042,1,2,0,45,0,0,13,0,"Other"
9709,0,2,1,21,0,0,1,1,"Grand Theft"
8964,1,2,0,38,0,0,17,0,"Battery"
8768,0,2,0,21,0,0,1,1,"arrest case no charge"
9904,1,2,0,25,0,0,5,1,"arrest case no charge"
10697,1,1,0,49,0,0,3,1,"Possession of Cocaine"
2182,1,2,1,26,0,0,1,1,"Grand Theft"
9244,1,2,0,24,0,0,1,1,"Possession of Cannabis/Marijuana"
9255,1,1,0,26,0,0,0,1,"Other"
8378,1,1,0,64,0,0,8,1,"Grand Theft"
1132,0,1,1,53,0,0,0,1,"Possession of Cocaine"
2983,0,1,1,25,0,0,0,1,"Grand Theft"
2737,1,2,0,26,0,0,9,1,"Driving with a Suspended License"
711,1,2,1,24,1,0,6,1,"arrest case no charge"
4140,0,1,1,41,0,0,1,0,"Other"
6179,1,1,0,44,0,0,6,1,"Grand Theft"
1847,0,2,0,42,0,0,0,0,"Other"
10910,0,3,0,31,0,0,1,0,"Driving with a Suspended License"
4853,1,1,1,65,0,0,1,0,"Other"
10670,0,2,1,45,0,0,0,1,"Grand Theft"
5601,0,1,0,58,0,0,1,1,"arrest case no charge"
10279,0,2,1,44,0,0,1,0,"Other"
4891,0,1,1,27,0,0,1,1,"Battery"
7039,1,1,1,36,0,0,3,1,"Other"
4447,1,2,0,24,0,0,2,1,"Other"
2446,1,1,0,23,0,0,0,1,"Assault with a Deadly Weapon"
3658,0,6,0,56,0,0,0,0,"Battery"
8515,0,2,1,36,0,0,1,1,"Grand Theft"
2927,1,2,0,34,0,0,7,1,"arrest case no charge"
6339,1,2,0,49,0,0,11,0,"Other"
4362,1,6,0,40,0,0,4,1,"Battery"
9116,0,3,0,50,0,0,2,0,"Driving Under the Influence"
6396,0,1,0,54,0,0,6,1,"Assault"
4749,0,1,0,47,0,0,1,1,"Grand Theft"
98,1,2,0,27,0,1,6,1,"Assault"
8626,1,1,0,29,0,0,11,1,"Possession of Cocaine"
6303,0,3,1,40,0,0,2,0,"arrest case no charge"
1604,1,2,0,36,0,0,4,0,"Battery"
3166,1,1,0,20,0,0,0,1,"Burglary"
288,1,1,0,39,0,0,0,1,"Other"
4613,0,2,1,32,0,0,2,1,"Forgery"
2718,1,2,1,35,0,0,0,1,"Possession of Cocaine"
4992,1,2,0,42,0,0,9,1,"Possession of Cannabis/Marijuana"
4888,0,2,0,59,0,0,3,1,"arrest case no charge"
9111,1,2,0,20,1,0,1,1,"Other"
6638,1,2,0,22,0,0,1,1,"Other"
7645,1,2,0,57,0,0,0,1,"Possession of Cocaine"
10105,0,1,0,31,0,0,8,0,"Battery"
3407,0,1,0,53,0,0,1,0,"Assault with a Deadly Weapon"
1573,0,2,0,24,0,0,1,0,"arrest case no charge"
7402,1,1,0,28,1,1,4,0,"Burglary"
8078,0,1,1,58,0,0,0,0,"Driving Under the Influence"
1844,1,1,0,49,0,0,8,1,"Driving Under the Influence"
3758,0,2,0,45,0,0,3,0,"Other"
9369,0,2,0,31,0,0,1,0,"Driving with a Suspended License"
489,1,1,0,28,0,0,2,0,"Battery"
4463,1,1,1,45,0,1,7,1,"arrest case no charge"
703,0,1,0,63,0,0,2,1,"Driving Under the Influence"
5699,0,3,1,38,0,0,0,1,"Driving with a Suspended License"
6221,0,1,0,38,0,0,2,0,"Battery"
6996,1,2,1,21,0,0,0,0,"Battery"
3034,0,2,1,33,0,0,1,0,"Battery"
3375,1,3,0,52,0,0,9,1,"Theft"
10360,0,1,0,29,0,0,0,1,"Battery"
1281,1,1,1,39,0,0,1,0,"Battery"
7258,1,2,0,26,0,0,8,1,"Other"
943,1,1,0,29,0,0,2,0,"Battery"
9085,0,1,0,26,0,0,2,1,"Other"
108,1,1,0,27,0,0,1,1,"arrest case no charge"
6064,0,1,1,31,0,0,0,0,"Battery"
6372,1,2,0,26,0,0,4,1,"Burglary"
5,0,2,0,23,0,1,1,1,"Possession of Cannabis/Marijuana"
3821,0,2,1,45,0,0,2,1,"Other"
2519,1,2,0,32,1,3,24,1,"Driving with a Revoked License"
3,1,2,0,34,0,0,0,1,"Battery"
10762,0,3,1,26,0,0,1,0,"Driving Under the Influence"
6613,0,2,0,26,0,0,2,1,"Burglary"
4698,0,2,0,54,0,0,10,1,"Possession of Cocaine"
5717,1,2,0,33,0,0,1,0,"Battery"
9612,1,1,0,44,0,0,1,0,"Driving Under the Influence"
5058,1,2,0,23,0,0,3,1,"Grand Theft"
5996,1,2,0,29,0,0,29,1,"Possession of a Controlled Substance"
7546,0,1,0,21,1,0,2,0,"Battery"
4342,1,2,0,23,0,0,2,1,"Other"
10553,1,2,0,28,0,0,13,1,"arrest case no charge"
6575,1,3,0,44,0,0,2,1,"arrest case no charge"
9120,0,2,0,20,1,0,1,1,"arrest case no charge"
750,1,1,0,29,0,0,6,1,"arrest case no charge"
1697,0,6,0,25,0,0,1,1,"Burglary"
2306,0,1,0,56,0,0,1,0,"Battery"
2564,1,6,0,35,0,0,3,0,"Battery"
5634,0,1,0,39,0,0,0,1,"Other"
7114,1,2,0,22,0,0,0,1,"Burglary"
3860,0,1,0,53,0,0,0,0,"Battery"
8394,1,2,0,21,0,0,0,1,"Battery"
4165,0,2,0,22,0,0,0,1,"Burglary"
2820,0,1,0,66,0,0,0,0,"Battery"
7688,0,2,0,37,0,0,0,1,"Other"
9888,0,2,0,39,0,0,8,1,"Other"
10119,1,2,0,22,0,0,2,1,"Grand Theft"
3533,1,1,0,26,0,3,8,1,"Other"
1369,0,1,1,28,0,0,3,0,"Battery"
6466,0,1,0,53,0,0,0,0,"Other"
872,0,2,0,38,0,0,15,1,"Driving with a Suspended License"
9320,0,2,0,59,0,0,1,0,"Battery"
752,1,1,0,29,0,0,0,0,"Battery"
7149,0,1,0,22,0,0,1,1,"Assault with a Deadly Weapon"
6687,1,1,0,39,0,0,10,1,"Grand Theft"
2765,0,2,1,26,0,0,0,0,"Battery"
4593,0,4,0,38,0,0,0,0,"Battery"
6824,0,3,0,46,0,0,13,1,"Grand Theft"
10185,0,2,0,28,0,0,0,0,"Other"
2098,0,1,1,48,0,0,0,0,"Battery"
5696,1,1,0,44,0,0,4,0,"Battery"
5313,1,1,0,30,0,0,0,0,"Driving Under the Influence"
6107,0,1,1,24,0,0,0,1,"Forgery"
1868,0,2,0,23,0,0,0,0,"Battery"
5761,0,1,0,37,0,0,0,1,"Battery"
10300,0,1,0,56,0,0,0,0,"Driving Under the Influence"
897,1,2,0,21,4,0,4,1,"arrest case no charge"
1882,1,2,0,24,1,1,8,1,"arrest case no charge"
6653,0,1,1,30,0,0,4,1,"arrest case no charge"
4288,0,1,0,51,0,0,2,1,"Battery"
8094,0,1,0,59,0,0,0,0,"Driving Under the Influence"
8410,1,2,0,33,2,0,8,1,"Battery"
7070,0,2,0,22,0,0,2,1,"Grand Theft"
7020,1,1,0,30,0,0,0,1,"Assault"
5724,0,1,0,57,0,0,1,0,"Driving Under the Influence"
2281,1,3,0,26,0,0,0,0,"Battery"
4011,0,1,0,27,0,0,0,1,"arrest case no charge"
608,0,1,0,25,0,0,0,1,"Other"
764,0,3,0,52,0,0,20,1,"Other"
329,1,6,0,36,0,0,1,0,"Possession of Cannabis/Marijuana"
1482,0,2,1,23,0,0,6,0,"Other"
5912,0,3,0,42,0,0,1,1,"arrest case no charge"
2454,0,6,0,32,0,0,1,1,"Other"
348,0,2,0,52,0,0,0,1,"Forgery"
2291,0,1,0,72,0,0,1,0,"Driving Under the Influence"
1522,0,2,0,23,0,0,2,0,"Battery"
4356,0,1,0,23,0,0,0,1,"Possession of Cannabis/Marijuana"
5650,0,2,0,28,0,0,5,1,"Possession of Cocaine"
8453,1,3,0,22,0,0,0,1,"arrest case no charge"
10269,0,1,0,29,0,0,0,1,"Possession of Cocaine"
7606,1,1,0,36,0,0,11,0,"Battery"
5609,1,2,0,59,0,0,22,1,"Theft"
9740,1,2,0,21,0,2,2,0,"Other"
4254,0,2,0,46,0,0,12,0,"Possession of Cannabis/Marijuana"
10837,0,2,0,47,0,0,14,0,"Battery"
1747,0,1,0,31,0,0,3,0,"Other"
7033,0,2,0,22,0,0,2,1,"Battery"
4789,1,2,0,37,0,0,10,1,"Other"
6166,1,1,0,20,0,0,1,0,"Assault"
6117,1,2,0,37,0,0,11,1,"Driving with a Suspended License"
7292,0,2,1,35,0,0,13,1,"Assault with a Deadly Weapon"
280,1,1,1,38,0,0,2,1,"Possession of Cocaine"
3338,0,2,0,22,0,0,0,0,"Theft"
1258,1,2,0,52,1,0,9,0,"Battery"
7502,1,1,0,41,0,0,11,1,"Theft"
9171,1,3,0,37,0,0,0,0,"Battery"
10468,1,5,1,33,0,0,5,1,"Other"
5900,0,1,0,32,0,0,4,1,"Grand Theft"
4062,0,1,0,26,0,0,0,1,"Battery"
9334,1,2,0,46,0,0,3,0,"Battery"
6634,1,2,0,33,0,0,21,0,"Other"
4184,1,1,0,30,0,0,19,1,"Possession of Cocaine"
9970,1,2,0,34,3,1,13,1,"arrest case no charge"
1923,1,1,0,30,0,0,9,0,"Theft"
5333,0,2,0,24,0,0,0,1,"Battery"
3479,1,2,1,21,1,0,4,1,"arrest case no charge"
2123,1,1,0,27,0,0,1,0,"Driving with a Suspended License"
7298,0,2,1,42,0,0,1,1,"Possession of a Controlled Substance"
6338,1,2,0,27,0,0,2,0,"Other"
2814,1,1,0,36,0,0,5,0,"Other"
3820,0,6,0,30,0,1,3,0,"Battery"
9810,0,2,0,32,0,0,8,1,"Forgery"
5849,0,2,0,29,0,0,0,0,"Battery"
2965,0,3,0,28,0,0,3,0,"arrest case no charge"
3811,1,2,0,53,0,0,2,1,"arrest case no charge"
7236,0,3,0,75,0,0,1,1,"arrest case no charge"
56,0,2,1,21,0,0,2,1,"arrest case no charge"
669,1,2,0,20,1,0,1,1,"arrest case no charge"
5810,1,2,0,42,0,0,10,0,"Driving with a Suspended License"
1883,0,3,0,40,0,0,0,0,"Battery"
5266,0,1,0,50,0,0,2,1,"Possession of Cocaine"
9918,0,1,0,34,0,0,1,0,"Battery"
5298,0,1,0,28,0,1,9,0,"Driving with a Suspended License"
10229,0,2,0,31,0,0,2,1,"arrest case no charge"
10169,1,1,0,33,0,0,0,0,"Possession of Cannabis/Marijuana"
6250,1,2,0,21,0,0,1,1,"Other"
7359,0,1,0,21,0,0,1,1,"Possession of Cannabis/Marijuana"
7772,1,2,0,24,0,0,1,1,"Possession of Cocaine"
1032,1,3,0,29,0,0,7,1,"Driving with a Revoked License"
5065,0,1,0,42,0,0,2,0,"Battery"
323,0,3,0,28,0,0,0,0,"Driving Under the Influence"
1349,0,3,0,43,0,0,0,0,"Battery"
9200,0,6,0,39,0,0,1,1,"arrest case no charge"
2794,1,1,0,27,0,1,4,0,"Battery"
2147,0,2,0,31,0,0,0,1,"Grand Theft"
3692,1,2,0,41,0,0,8,1,"Driving with a Revoked License"
5568,0,2,0,65,0,0,11,1,"Possession of Cocaine"
6222,1,6,0,23,0,0,0,1,"Battery"
2908,0,2,0,23,0,0,0,1,"Burglary"
3189,1,2,0,33,0,0,23,1,"arrest case no charge"
3487,0,1,0,49,0,0,7,1,"Possession of Cocaine"
1613,0,2,0,36,0,0,2,1,"Forgery"
2934,1,2,0,25,0,0,1,1,"Burglary"
231,0,2,1,20,0,0,0,1,"Grand Theft"
10579,1,2,0,40,0,0,8,0,"Battery"
159,0,1,1,39,0,0,1,1,"Other"
1375,0,3,0,28,0,0,1,1,"Burglary"
5370,0,2,0,23,0,0,1,0,"Battery"
375,0,1,0,30,0,0,4,1,"Other"
9363,1,2,0,32,0,0,3,1,"Possession of Cannabis/Marijuana"
8786,0,2,0,30,0,1,1,0,"Assault"
8560,0,1,0,47,0,0,2,0,"Driving Under the Influence"
1252,0,6,0,33,0,0,0,1,"arrest case no charge"
9028,0,2,0,43,0,0,2,0,"Battery"
243,0,1,0,39,1,0,1,0,"arrest case no charge"
9104,0,2,0,32,0,0,6,1,"Possession of Cocaine"
10183,0,2,0,36,0,0,1,0,"Battery"
10189,1,2,0,29,1,0,8,1,"Possession of Cocaine"
3726,0,3,1,41,0,0,0,1,"Burglary"
8042,0,6,0,43,0,0,2,0,"Battery"
3631,0,1,1,36,0,0,0,0,"Battery"
3262,1,2,1,26,0,0,9,0,"Driving with a Suspended License"
6702,0,2,1,38,0,0,0,0,"Battery"
509,0,1,1,30,0,0,0,0,"Battery"
3602,1,2,0,35,0,0,10,0,"Other"
8222,1,1,0,21,0,0,0,1,"Forgery"
6123,0,1,1,22,0,0,2,1,"arrest case no charge"
10859,0,2,1,28,0,0,5,1,"Theft"
8264,1,2,0,30,0,0,1,1,"Battery"
4081,0,1,0,27,0,0,1,1,"arrest case no charge"
439,0,2,0,30,0,0,2,1,"arrest case no charge"
2546,0,2,0,64,0,0,0,1,"Grand Theft"
7618,0,6,0,32,0,0,0,1,"Other"
4550,1,2,0,40,0,1,24,0,"Battery"
6085,0,2,0,39,0,0,4,1,"Other"
6781,0,1,0,55,0,0,1,0,"Battery"
2497,0,6,0,52,0,0,2,1,"arrest case no charge"
3745,1,1,0,27,0,0,2,1,"Possession of a Controlled Substance"
2490,1,2,0,37,0,0,8,1,"Driving with a Suspended License"
2380,0,3,1,28,0,0,2,0,"arrest case no charge"
10079,1,3,1,31,0,0,2,1,"Driving with a Suspended License"
3429,1,2,0,21,0,0,0,1,"Grand Theft"
374,1,1,0,36,0,0,8,1,"Driving with a Suspended License"
10223,0,2,0,37,0,0,0,0,"Driving with a Suspended License"
8008,0,2,0,27,0,0,1,0,"Other"
7380,1,2,0,37,0,0,3,0,"arrest case no charge"
9311,0,3,1,58,0,0,1,1,"arrest case no charge"
5590,0,1,1,30,0,0,1,0,"Theft"
6862,0,2,0,31,0,0,5,1,"Other"
